Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
-4.990467064e-34,1.476080832e-33,-3.199444003e-37,1.287877019e-36,-0.000000000e+00,0.000000000e+00
-5.001140371e-34,1.479129065e-33,6.425386299e-37,1.392111419e-36,-0.000000000e+00,0.000000000e+00
-4.988549434e-34,1.483592543e-33,1.589393707e-36,9.671588833e-37,-0.000000000e+00,0.000000000e+00
-4.953957780e-34,1.487960311e-33,2.189508388e-36,2.882816134e-38,-0.000000000e+00,0.000000000e+00
-4.905963311e-34,1.490572258e-33,2.159014291e-36,-1.229726200e-36,-0.000000000e+00,0.000000000e+00
-4.858778202e-34,1.490177061e-33,1.351602224e-36,-2.460495116e-36,-0.000000000e+00,0.000000000e+00
-4.828682158e-34,1.486415207e-33,-1.774054316e-37,-3.229591242e-36,-0.000000000e+00,0.000000000e+00
-4.829508247e-34,1.480069733e-33,-2.151178898e-36,-3.116285916e-36,-0.000000000e+00,0.000000000e+00
-4.868336895e-34,1.472991724e-33,-4.100845012e-36,-1.814030314e-36,-0.000000000e+00,0.000000000e+00
-4.942576314e-34,1.467703372e-33,-5.432525296e-36,8.001008857e-37,-0.000000000e+00,0.000000000e+00
-5.039317694e-34,1.466776623e-33,-5.505553588e-36,4.653341351e-36,-0.000000000e+00,0.000000000e+00
-5.137228811e-34,1.472160562e-33,-3.747253957e-36,9.457484362e-36,-0.000000000e+00,0.000000000e+00
-5.228434928e-34,1.483243490e-33,-3.995757176e-37,1.402094742e-35,-0.000000000e+00,0.000000000e+00
-5.267207486e-34,1.470670846e-33,5.078896395e-36,-7.003191369e-36,-0.000000000e+00,0.000000000e+00
-5.197175222e-34,1.455092297e-33,5.675096942e-36,-4.675820746e-36,-0.000000000e+00,0.000000000e+00
-5.093487381e-34,1.448030208e-33,5.779964238e-36,-1.752572205e-36,-0.000000000e+00,0.000000000e+00
-4.984460115e-34,1.448718779e-33,5.005798627e-36,8.699922237e-37,-0.000000000e+00,0.000000000e+00
-4.899707913e-34,1.454546637e-33,3.475978411e-36,2.651902668e-36,-0.000000000e+00,0.000000000e+00
-4.855147358e-34,1.462526661e-33,1.586435211e-36,3.391176756e-36,-0.000000000e+00,0.000000000e+00
-4.853934607e-34,1.469797330e-33,-2.069434697e-37,3.153040958e-36,-0.000000000e+00,0.000000000e+00
-4.888006357e-34,1.474252690e-33,-1.522957692e-36,2.205545617e-36,0.000000000e+00,0.000000000e+00
-4.941615352e-34,1.474969985e-33,-2.141100872e-36,9.310551358e-37,-0.000000000e+00,0.000000000e+00
-4.996271927e-34,1.472294356e-33,-2.037633592e-36,-2.781081164e-37,-0.000000000e+00,0.000000000e+00
-5.035857588e-34,1.467569333e-33,-1.369795715e-36,-1.115677678e-36,-0.000000000e+00,0.000000000e+00
-5.050616579e-34,1.462611655e-33,-4.163352272e-37,-1.425550824e-36,-0.000000000e+00,0.000000000e+00
-5.039076488e-34,1.459100527e-33,5.073266422e-37,-1.219998357e-36,-0.000000000e+00,0.000000000e+00
-5.007551109e-34,1.458067593e-33,1.135539445e-36,-6.514280289e-37,-0.000000000e+00,0.000000000e+00
-4.967551045e-34,1.459632709e-33,1.317760601e-36,5.004244224e-38,-0.000000000e+00,0.000000000e+00
-4.931977027e-34,1.463047276e-33,1.047128030e-36,6.525002724e-37,-0.000000000e+00,0.000000000e+00
-4.911249142e-34,1.467008916e-33,4.475074253e-37,9.890045297e-37,-0.000000000e+00,0.000000000e+00
-4.910466860e-34,1.470129564e-33,-2.741796492e-37,9.972630267e-37,-0.000000000e+00,0.000000000e+00
-4.928332568e-34,1.471398198e-33,-8.945178524e-37,7.237657439e-37,-0.000000000e+00,0.000000000e+00
-4.958022852e-34,1.470490477e-33,-1.239102811e-36,2.950806211e-37,-0.000000000e+00,0.000000000e+00
-4.989622144e-34,1.467834611e-33,-1.228708047e-36,-1.315655670e-37,-0.000000000e+00,0.000000000e+00
