Frequency_Hz,Absorption_W
349832775919732.44,1.3351124611561721e-14
350836120401337.75,1.3235297454008647e-14
351839464882943.1,1.3119753923665324e-14
352842809364548.5,1.3004494134503539e-14
353846153846153.9,1.288951868865499e-14
354849498327759.2,1.2774829375117444e-14
355852842809364.56,1.2660430263982173e-14
356856187290969.9,1.2546329360545372e-14
357859531772575.25,1.2432541070500719e-14
358862876254180.6,1.2319089788300353e-14
359866220735786.0,1.2206014967415173e-14
360869565217391.3,1.2093378000464954e-14
361872909698996.6,1.1981271013745991e-14
362876254180602.0,1.1869827076763429e-14
363879598662207.4,1.1759230123491347e-14
364882943143812.75,1.1649721036165438e-14
365886287625418.06,1.1541594451075482e-14
366889632107023.4,1.1435180620221529e-14
367892976588628.75,1.1330810430773243e-14
368896321070234.1,1.1228769841789796e-14
369899665551839.5,1.1129258084590571e-14
370903010033444.8,1.1032364711384364e-14
371906354515050.1,1.093807177397824e-14
372909698996655.5,1.0846275751983312e-14
373913043478260.9,1.075681777062574e-14
374916387959866.25,1.0669512037441044e-14
375919732441471.56,1.0584167343748082e-14
376923076923076.94,1.0500600800943352e-14
377926421404682.25,1.0418645224436136e-14
378929765886287.6,1.0338152142203517e-14
379933110367893.0,1.0258992140631247e-14
380936454849498.3,1.0181053767339983e-14
381939799331103.7,1.0104241764155116e-14
382943143812709.0,1.0028475079678815e-14
383946488294314.4,9.95368490208133e-15
384949832775919.75,9.879812827966416e-15
385953177257525.06,9.806809213146883e-15
386956521739130.44,9.734631714379176e-15
387959866220735.8,9.663244013450693e-15
388963210702341.1,9.592614707899021e-15
389966555183946.5,9.522716350997592e-15
390969899665551.8,9.45352462463364e-15
391973244147157.2,9.385017630751826e-15
392976588628762.56,9.317175289329395e-15
393979933110367.9,9.249978832967831e-15
394983277591973.25,9.183410389959052e-15
395986622073578.6,9.117452649033419e-15
396989966555183.94,9.052088599939445e-15
397993311036789.3,8.987301344550105e-15
398996655518394.6,8.92307397340562e-15
400000000000000.0,8.85938950252753e-15
