Frequency_Hz,Absorption_W
370883534136546.2,2.0867687319871158e-15
371887550200803.25,2.0446460685990072e-15
372891566265060.25,2.00371464195133e-15
373895582329317.25,1.963932783237249e-15
374899598393574.3,1.9252605594143007e-15
375903614457831.3,1.887659694972532e-15
376907630522088.4,1.8510934964650248e-15
377911646586345.4,1.815526779773783e-15
378915662650602.4,1.7809258000894165e-15
379919678714859.44,1.7472581845824303e-15
380923694779116.5,1.7144928677454849e-15
381927710843373.5,1.682600029380152e-15
382931726907630.5,1.6515510351984695e-15
383935742971887.56,1.6213183800042941e-15
384939759036144.6,1.5918756334124176e-15
385943775100401.6,1.563197388060449e-15
386947791164658.6,1.535259210259846e-15
387951807228915.6,1.508037593030972e-15
388955823293172.7,1.4815099114604824e-15
389959839357429.75,1.4556543803173267e-15
390963855421686.75,1.4304500138597647e-15
391967871485943.75,1.4058765877646081e-15
392971887550200.8,1.3819146031077747e-15
393975903614457.9,1.3585452523243426e-15
394979919678714.9,1.3357503870764726e-15
395983935742971.9,1.3135124879564845e-15
396987951807228.9,1.2918146359537943e-15
397991967871485.94,1.2706404856141732e-15
398995983935743.0,1.2499742398203741e-15
400000000000000.0,1.2298006261247315e-15
